Date,Price,Open,High,Low,
11/04/20,1911.31,1901.93,1919,1900,
11/03/20,1901.93,1909.6,1919.99,1882.69,
11/02/20,1901.56,1880,1928.8,1880,
10/30/2020,1859.86,1830,1888,1805,
10/29/2020,1809.72,1802.46,1848.8,1800,
10/28/2020,1836.11,1909.8,1921.25,1814.05,
10/27/2020,1897.9,1890.44,1930.03,1870.03,
10/26/2020,1904.52,1969.4,2000,1885,
10/23/2020,1961.84,1900,1990,1881,
10/22/2020,1898.99,1872,1906.96,1851,
10/21/2020,1872.83,1923.4,1930,1854.07,
10/20/2020,1912.06,1911,1922,1864.4,
10/19/2020,1910.74,1875.5,1922.6,1856.12,
10/16/2020,1852.34,1798,1860,1773.6,
10/15/2020,1784.97,1880,1889.38,1769.01,
10/14/2020,1863.55,1824.03,1916.6,1817.32,
10/13/2020,1804.03,1730.43,1819.8,1711.93,
10/12/20,1690.73,1702,1724,1684.39,
10/09/20,1698.07,1710,1738,1681,
10/08/20,1688.83,1757.6,1757.6,1675,
10/07/20,1743.2,1809.99,1810,1728.6,
10/06/20,1743.94,1775,1782,1740,
10/05/20,1768.08,1764.27,1805.2,1745.2,
10/01/20,1770.04,1805.2,1828,1752.75,
09/30/2020,1752.41,1837,1838,1723.2,
09/29/2020,1816.35,1820,1831.04,1790.2,
09/28/2020,1801.77,1800,1820,1776,
09/25/2020,1758.68,1725,1780,1718.36,
09/24/2020,1686.02,1720,1720,1669.01,
09/23/2020,1757.09,1739.86,1803.96,1739.86,
09/22/2020,1710.52,1764,1856,1625.2,
09/21/2020,1780.18,1900,1938.51,1704,
09/18/2020,1880.11,1960,1989,1861.21,
09/17/2020,1948.54,1987.4,1999,1941.21,
09/16/2020,1997.24,2000,2039.98,1970.4,
09/15/2020,2001.03,1990,2033.79,1968.71,
09/14/2020,1964.58,1865,2057.9,1865,
09/11/20,1848,1885,1896,1838,
09/10/20,1885.84,1868,1897.02,1868,
09/09/20,1858.36,1917,1918,1843.8,
