Date,Price,Open,High,Low,
12/22/2021,1918.43,1915.5,1933.24,1901.97,
12/21/2021,1922.77,1908,1927.14,1890.26,
12/20/2021,1889.37,1907.49,1925.4,1860.63,
12/17/2021,1905.56,1908,1922.6,1900.1,
12/16/2021,1926.87,1915.13,1932.9,1912.95,
12/15/2021,1915.13,1919.8,1930,1904.81,
12/14/2021,1919.79,1892.6,1931.41,1892.5,
12/13/2021,1900.17,1926,1934.83,1892.56,
12/10/21,1927.35,1929.89,1931.24,1903.9,
12/09/21,1928.3,1953.23,1955.49,1917.5,
12/08/21,1947.62,1935.96,1951,1931.07,
12/07/21,1933.61,1920.66,1943,1897.21,
12/06/21,1899.32,1948,1948,1892.55,
12/03/21,1930.54,1940,1943.86,1913.61,
12/02/21,1950.39,1944,1964,1923.02,
12/01/21,1938.85,1925.81,1943.8,1918.28,
11/30/2021,1915.91,1909.9,1941.72,1897.22,
11/29/2021,1900.58,1917,1917,1880.2,
11/26/2021,1921.04,1914.9,1943,1898.7,
11/25/2021,1918.84,1895.33,1921.12,1892.5,
11/24/2021,1910.55,1910.5,1950,1894.78,
11/23/2021,1916.4,1910,1924.61,1889.33,
11/22/2021,1900.57,1940,1950,1885,
11/18/2021,1940.02,1915.8,1947.07,1915.8,
11/17/2021,1946.22,1940.36,1956,1937.12,
11/16/2021,1946.32,1935.2,1958.88,1933.17,
11/15/2021,1942.54,1921.08,1949.89,1908.9,
11/12/21,1913.46,1881.73,1925,1881.73,
11/11/21,1888.07,1894.9,1894.9,1867.4,
11/10/21,1895.44,1894.01,1903.08,1880.34,
11/09/21,1891.45,1907,1907,1880.01,
11/08/21,1905.03,1897,1908.56,1867.81,
11/04/21,1889.6,1891.45,1894.76,1885,
11/03/21,1872.72,1889,1889,1856.9,
11/02/21,1877.38,1887,1902.58,1870.86,
11/01/21,1895.72,1910,1910,1874.15,
10/29/2021,1900.2,1908.99,1910.7,1876.28,
10/28/2021,1899.73,1907.69,1910,1886.14,
10/27/2021,1900.41,1921.8,1941.5,1891.14,
10/26/2021,1921.41,1879.9,1927.38,1863.77,
10/25/2021,1869.2,1895,1900.99,1861.1,
10/22/2021,1900.99,1944.5,1944.5,1885,
10/21/2021,1924.71,1954.9,1954.9,1906.02,
10/20/2021,1927.37,1949.9,2020,1905.44,
10/19/2021,1937.75,1954.47,1973.35,1928.54,
10/18/2021,1942.72,1950.11,1959.99,1921.1,
10/14/2021,1932.02,1950,1950,1922.73,
10/13/2021,1931.88,1948,1948,1922.07,
10/12/21,1941.46,1909.9,1944.04,1899.05,
10/11/21,1907.29,1899.9,1919.79,1899.9,
10/08/21,1899.61,1899.8,1916.07,1894.5,
10/07/21,1904.96,1920.1,1929.85,1899.8,
10/06/21,1917.19,1939.98,1961.98,1908.02,
10/05/21,1939.98,1966.16,1966.16,1935,
10/04/21,1949.45,1954.99,1964.51,1939.88,
10/01/21,1955.35,1947.5,1964.05,1924.48,
09/30/2021,1945.08,1961.89,1961.89,1932.04,
09/29/2021,1947.24,1948,1970.43,1942.41,
09/28/2021,1955.5,1969.7,1971.42,1948,
09/27/2021,1965.67,1985,1989.95,1962,
09/24/2021,1989.2,1985.5,1997.98,1979.08,
09/23/2021,1984.17,2012.89,2012.89,1981.5,
09/22/2021,1992.98,2015.3,2015.3,1985.04,
09/21/2021,2015.2,2035,2035,2002.5,
09/20/2021,2031.2,2019.9,2038.99,2011.01,
09/17/2021,2017.94,2024,2028.73,2009.78,
09/16/2021,2004.38,2025.93,2025.93,1997.59,
09/15/2021,2011.82,2040,2040,2009,
09/14/2021,2023.22,2045.2,2059.99,2017.88,
09/13/2021,2043.46,2040,2050.03,2024.38,
09/09/21,2043.94,1994,2052.71,1985,
09/08/21,1987.66,2037,2051.79,1978.36,
09/07/21,2037.33,2025,2039.73,2021.77,
09/06/21,2020.94,2026.5,2034.68,2016.95,
09/03/21,2026.02,2025.5,2033.33,2010.26,
09/02/21,2024.23,1980.11,2028.47,1977.44,
09/01/21,1983.26,1979.8,1988.35,1958.1,
08/31/2021,1945.81,1980,1983.1,1935.22,
08/30/2021,1976.36,2000,2009.24,1970.1,
08/27/2021,1995.39,2014.99,2014.99,1991.54,
08/26/2021,2004.68,1999.9,2011.29,1981.62,
08/25/2021,1990.74,1981,2033.38,1981,
08/24/2021,1978.52,2008,2014.41,1966.65,
08/23/2021,2001.65,1970,2008.38,1955.6,
08/20/2021,1955.28,1869,1963.22,1859.88,
08/18/2021,1891,1873,1895.82,1873,
08/17/2021,1872.99,1830,1879,1830,
08/16/2021,1829.7,1825,1848.8,1821.63,
08/13/2021,1826.83,1813.65,1828.07,1813.65,
08/12/21,1813.65,1813.85,1823.52,1807.28,
08/11/21,1816.41,1825,1827.7,1802.5,
08/10/21,1827.79,1831.1,1836,1808.87,
08/09/21,1819.68,1815,1822.8,1802.19,
08/06/21,1809.51,1828,1828,1798.8,
08/05/21,1821.42,1818,1828.01,1800,
08/04/21,1805.08,1832,1833.61,1801,
08/03/21,1828.78,1773.5,1840.9,1766.64,
08/02/21,1770.9,1770.31,1790,1767.51,
07/30/2021,1770.28,1791.4,1793.27,1766.49,
07/29/2021,1790.99,1796.7,1815.59,1779.62,
07/28/2021,1801.26,1833.8,1833.8,1790,
07/27/2021,1823.85,1800.02,1844.65,1797.92,
07/26/2021,1807.76,1800,1817.39,1800,
07/23/2021,1812.29,1799.9,1821.8,1789.09,
07/22/2021,1799.52,1789.5,1802.64,1772.37,
07/20/2021,1782.94,1779.9,1789.85,1771.01,
07/19/2021,1774.92,1757.5,1784.86,1757.5,
07/16/2021,1765.01,1769.8,1771.47,1754.96,
07/15/2021,1761.88,1755,1765,1744.77,
07/14/2021,1753.56,1772,1772,1750.89,
07/13/2021,1767.38,1765,1772.66,1762.52,
07/12/21,1764.54,1763.1,1772.5,1757.4,
07/09/21,1764.08,1762,1766.9,1755.78,
07/08/21,1761.88,1760,1768.35,1754.5,
07/07/21,1771.48,1752.18,1777.6,1736.19,
07/06/21,1748.96,1760.1,1760.61,1742.5,
07/05/21,1763.45,1768.49,1770.6,1753.13,
07/02/21,1760.28,1764.16,1764.16,1749.7,
07/01/21,1764.16,1776.5,1776.5,1757.49,
06/30/2021,1767.67,1765,1774.62,1757.56,
06/29/2021,1757.87,1757,1771.99,1750.19,
06/28/2021,1750.81,1750.5,1761.07,1746.86,
06/25/2021,1750.15,1760,1765.13,1744,
06/24/2021,1759.64,1745,1767.04,1733.43,
06/23/2021,1740.61,1750,1755.3,1736.71,
06/22/2021,1745.12,1779.89,1779.89,1741.5,
06/21/2021,1764.25,1765,1769.29,1751.31,
06/18/2021,1767.83,1804.79,1807.58,1760,
06/17/2021,1805.35,1797.24,1817.5,1789.64,
06/16/2021,1797.24,1770,1805.19,1759.99,
06/15/2021,1767.95,1769.8,1771,1751.82,
06/14/2021,1757.52,1749.5,1762.6,1741.07,
06/11/21,1754.31,1760,1760.01,1736.91,
06/10/21,1754.71,1756.2,1767,1748.56,
06/09/21,1756.22,1748.9,1761.2,1743.61,
06/08/21,1748.77,1753.5,1761.64,1741.46,
06/07/21,1753.22,1745.01,1758.81,1735.02,
06/04/21,1744.52,1764,1768.38,1738.72,
06/03/21,1779.57,1767,1785,1755.74,
