Date,Price,Open,High,Low,
04/13/2023,395.6,395.5,396.6,393.7,
04/12/23,393.55,397.75,397.8,392.1,
04/11/23,396,388.55,398.1,388,
04/10/23,388.55,387.35,390,384.75,
04/06/23,387.35,386.65,390.3,384.2,
04/05/23,386.4,378.9,387.05,378.9,
04/03/23,378.9,384,384,378.5,
03/31/2023,383.5,382,384.5,380,
03/29/2023,382.75,380.2,384,377.15,
03/28/2023,379.75,380.2,382.35,378.15,
03/27/2023,380.2,377.95,384.4,376.35,
03/24/2023,378.7,381.5,383,378,
03/23/2023,380.65,377,382.75,374.4,
03/22/2023,377.75,376.95,378.85,374.2,
03/21/2023,376.95,378.8,378.8,374.05,
03/20/2023,378.8,373.3,379.35,372,
03/17/2023,375.55,385,385,369.65,
03/16/2023,381.45,380.6,382.35,376.85,
03/15/2023,379.4,381,384.3,378,
03/14/2023,379.7,385.7,386.45,377.2,
03/13/2023,383.65,389.2,390.9,382.5,
03/10/23,388,386.95,390.2,383.5,
03/09/23,387.5,392.1,393.6,385.65,
03/08/23,392.4,388,393.15,385.1,
03/06/23,388.15,385.9,392.5,385.25,
03/03/23,384.95,377,385.4,376.1,
03/02/23,375.55,379.5,379.75,374.7,
03/01/23,378.7,374.25,380.4,373.6,
02/28/2023,376.7,382.5,384.25,375,
02/27/2023,382.2,385.1,386.8,378.1,
02/24/2023,385.1,389,389,381,
02/23/2023,387.6,384.45,394,383.1,
02/22/2023,383.85,382,384.9,380,
02/21/2023,382.25,385,385.9,381.7,
02/20/2023,384.05,384.7,387.5,381.3,
02/17/2023,383.4,381.05,384.55,379.25,
02/16/2023,382.55,382,385.25,381,
02/15/2023,382.2,381.75,382.85,378.55,
02/14/2023,386.45,375,387.65,373.75,
02/13/2023,374.2,373,375.15,370,
02/10/23,371.35,372.2,376.95,370.3,
02/09/23,374.25,374,380,372.15,
02/08/23,375.55,374.75,377.3,371.55,
02/07/23,373.25,383.9,383.9,368.45,
02/06/23,383.4,382.5,388.2,379.6,
02/03/23,380.65,381.9,382.25,372,
02/02/23,378.6,361.6,384.7,360.4,
02/01/23,361.4,353,365.7,329.1,
01/31/2023,352.35,346,355,341.05,
01/30/2023,344.8,346.9,351.75,341.85,
01/27/2023,346,341.8,348.85,341.5,
01/25/2023,339.25,338.9,341,335.25,
01/24/2023,338.95,337.8,340.75,337.6,
01/23/2023,337.75,336,338.15,333.05,
01/20/2023,334.6,332,335.2,329.25,
01/19/2023,332.15,334,335.65,331.65,
01/18/2023,334.65,334,336.55,332.4,
01/17/2023,332.25,330.2,333.5,329.1,
01/16/2023,330.2,330.35,332.2,327.55,
01/13/2023,328.75,329.85,332.25,326.4,
01/12/23,329.85,333.4,333.6,328.1,
01/11/23,331.8,335.1,335.1,331.3,
01/10/23,333.4,337.9,338.4,332.55,
01/09/23,338.05,336.95,341.3,336.15,
01/06/23,335.05,334.7,337.55,333.1,
01/05/23,333.45,328.65,333.9,328.2,
01/04/23,327,331.85,332.5,326,
01/03/23,331.1,331.5,333.35,330.25,
01/02/23,332.85,330.9,334,329.65,
12/30/2022,331.55,335.4,336.75,330.5,
12/29/2022,335.35,334.35,335.75,331.55,
12/28/2022,334.4,332.85,335,331.5,
12/27/2022,333.15,335.6,336.4,330.15,
12/26/2022,334.6,326.5,335.1,325.5,
12/23/2022,326.7,330.9,331.9,325.35,
12/22/2022,332.45,335.65,337.4,329.9,
12/21/2022,335.15,341,341.25,334.5,
12/20/2022,340.15,340.05,340.95,336.75,
12/19/2022,340.5,336.8,342.35,335.35,
12/16/2022,335.1,337.5,338.9,331.3,
12/15/2022,338.85,344.75,346.1,338,
12/14/2022,345.4,346,347.35,343.75,
12/13/2022,345.6,344.5,346,342.4,
12/12/22,343.2,341,344,340.1,
12/09/22,341.4,339.75,342.5,338,
12/08/22,338.4,340.2,342.15,337.5,
12/07/22,340.1,338.5,341.5,336.65,
12/06/22,337.3,334.1,338.2,334.1,
12/05/22,336.75,337.65,338.85,334.15,
12/02/22,337.15,339.35,340.8,336.75,
12/01/22,339.55,341.7,341.7,336.8,
11/30/2022,340,341.25,344.15,339,
11/29/2022,342.3,340,345,340,
11/28/2022,340.05,340,341.75,338.75,
11/25/2022,340.3,341,341.9,337.8,
11/24/2022,340.75,339.8,342.5,337.55,
11/23/2022,339.8,342,342,337.5,
11/22/2022,340.25,337,341,335.7,
11/21/2022,337.2,339.1,340,334.4,
11/18/2022,341.05,343.7,344.75,339.8,
11/17/2022,343.7,344.1,347.45,342.6,
11/16/2022,344.1,345.7,346.85,341.65,
11/15/2022,345.25,348.95,348.95,339.15,
11/14/2022,347.2,356.35,356.95,346.6,
11/11/22,356.35,360,360.95,354.65,
11/10/22,356,359,359.9,354.1,
11/09/22,360.7,353.5,361.45,353.2,
11/07/22,353.5,355,356.35,350,
11/04/22,353.6,354,356,352.5,
11/03/22,353.7,354,358.5,353,
11/02/22,354.65,348.5,356.25,348.5,
11/01/22,349.5,349.25,350.5,347.2,
10/31/2022,348.7,348,350.5,344.75,
10/28/2022,345.8,347.55,348.6,345.1,
10/27/2022,345.8,346.65,348.35,343.85,
10/25/2022,346.3,349.45,349.5,343.65,
10/24/2022,347.7,348.95,349.7,347,
10/21/2022,345.6,353.2,353.2,344.5,
10/20/2022,349.7,347,350.95,344.8,
10/19/2022,346.35,343.1,347.45,339.8,
10/18/2022,340.3,333.95,341,333.55,
10/17/2022,332.25,331.1,334.75,329.6,
10/14/2022,332.1,332.3,333.9,330.85,
10/13/2022,328.65,329.95,331.3,328,
10/12/22,330.1,327.95,331.45,324.75,
10/11/22,326.3,329,330.45,325.1,
10/10/22,327.85,330,331.45,326.05,
10/07/22,334.1,336.8,336.85,331.3,
10/06/22,336.65,335,339.3,332.55,
10/04/22,332.85,328.7,334,328,
10/03/22,324.4,332.9,333,323.25,
09/30/2022,332.2,333.05,335.75,330.15,
09/29/2022,333.05,329,334.9,327.75,
09/28/2022,324.95,331.95,333.3,324.3,
09/27/2022,334.85,335,339.55,334,
09/26/2022,332.6,344.85,345.95,331.75,
09/23/2022,346.4,347.5,349.55,343.3,
09/22/2022,345.05,341,348.75,340.9,
09/21/2022,340.95,336,345.2,335.5,
09/20/2022,336,338.75,339.6,335,
09/19/2022,335.6,329.1,336.9,329.1,
09/16/2022,331.3,332.35,334.6,329.7,
09/15/2022,334.1,336.4,337.05,332.9,
09/14/2022,335.35,331,339,330.95,
09/13/2022,334.4,331.7,335,330.6,
09/12/22,330.9,332,332.4,330,
09/09/22,330.5,330.6,333.3,330,
09/08/22,329.9,329,330.6,327.5,
09/07/22,326.1,326,328.3,325.25,
09/06/22,327.15,330,330,326.4,
09/05/22,328.85,325,329.6,323.75,
09/02/22,323.15,318.7,324.25,318.05,
09/01/22,317.6,319.5,321.9,316,
08/30/2022,320.5,314.25,321.4,314.25,
08/29/2022,313.55,310,314.95,308.85,
08/26/2022,312.9,314.75,315.4,312,
