Symbol,Date,Expiry,Strike Price,Stock Price,Call Price,Put Price
MARUTI,29-Dec-22,29-Dec-22,10700,8435.8,0.05,2027
MARUTI,29-Dec-22,29-Dec-22,7100,8435.8,1714.85,83
MARUTI,29-Dec-22,29-Dec-22,9900,8435.8,0.05,1366.95
MARUTI,29-Dec-22,29-Dec-22,7000,8435.8,1800.4,0.2
MARUTI,29-Dec-22,29-Dec-22,7200,8435.8,1631.05,0.15
MARUTI,29-Dec-22,29-Dec-22,9200,8435.8,0.05,790.65
MARUTI,29-Dec-22,29-Dec-22,7800,8435.8,460,0.05
MARUTI,29-Dec-22,29-Dec-22,9600,8435.8,0.05,1260
MARUTI,29-Dec-22,29-Dec-22,5700,8435.8,3014.2,3.45
MARUTI,29-Dec-22,29-Dec-22,6800,8435.8,1976.1,48.8
MARUTI,29-Dec-22,29-Dec-22,7600,8435.8,1315.25,0.05
MARUTI,29-Dec-22,29-Dec-22,8500,8435.8,0.2,89.3
MARUTI,29-Dec-22,29-Dec-22,8400,8435.8,7.4,1
MARUTI,29-Dec-22,29-Dec-22,9000,8435.8,0.05,591.3
MARUTI,29-Dec-22,29-Dec-22,5600,8435.8,3111.75,2.55
MARUTI,29-Dec-22,29-Dec-22,6500,8435.8,2249.5,26.7
MARUTI,29-Dec-22,29-Dec-22,7700,8435.8,1241.95,0.05
MARUTI,29-Dec-22,29-Dec-22,6600,8435.8,2157.25,32.95
MARUTI,29-Dec-22,29-Dec-22,5500,8435.8,3209.55,1.85
MARUTI,29-Dec-22,29-Dec-22,8600,8435.8,0.15,193.2
MARUTI,29-Dec-22,29-Dec-22,10800,8435.8,0.4,2114.8
MARUTI,29-Dec-22,29-Dec-22,6100,8435.8,2627.25,10.5
MARUTI,29-Dec-22,29-Dec-22,10100,8435.8,0.05,1523.65
MARUTI,29-Dec-22,29-Dec-22,9400,8435.8,0.05,985
MARUTI,29-Dec-22,29-Dec-22,10400,8435.8,0.05,1769.9
MARUTI,29-Dec-22,29-Dec-22,8200,8435.8,207.6,0.25
MARUTI,29-Dec-22,29-Dec-22,9100,8435.8,0.05,746
MARUTI,29-Dec-22,29-Dec-22,8900,8435.8,0.05,496.6
MARUTI,29-Dec-22,29-Dec-22,8300,8435.8,117,0.15
MARUTI,29-Dec-22,29-Dec-22,10600,8435.8,0.1,1940.2
MARUTI,29-Dec-22,29-Dec-22,9700,8435.8,0.05,1340
MARUTI,29-Dec-22,29-Dec-22,10900,8435.8,0.05,2203.5
MARUTI,29-Dec-22,29-Dec-22,9300,8435.8,0.15,890.2
MARUTI,29-Dec-22,29-Dec-22,7900,8435.8,338.8,0.1
MARUTI,29-Dec-22,29-Dec-22,8000,8435.8,407.85,0.05
MARUTI,29-Dec-22,29-Dec-22,10200,8435.8,0.75,1604.4
MARUTI,29-Dec-22,29-Dec-22,7400,8435.8,1010,0.05
MARUTI,29-Dec-22,29-Dec-22,7300,8435.8,1549.05,114.2
MARUTI,29-Dec-22,29-Dec-22,8800,8435.8,0.1,393.35
MARUTI,29-Dec-22,29-Dec-22,10500,8435.8,0.2,1854.5
MARUTI,29-Dec-22,29-Dec-22,5900,8435.8,2819.9,6.15
MARUTI,29-Dec-22,25-Jan-23,5800,8435.8,3336,1.7
MARUTI,29-Dec-22,25-Jan-23,5600,8435.8,3532,0.85
MARUTI,29-Dec-22,25-Jan-23,9100,8435.8,32.75,660
MARUTI,29-Dec-22,25-Jan-23,8000,8435.8,512.2,47.6
MARUTI,29-Dec-22,25-Jan-23,10800,8435.8,164.95,1751
MARUTI,29-Dec-22,25-Jan-23,7100,8435.8,2098.4,43.4
MARUTI,29-Dec-22,25-Jan-23,5700,8435.8,3433.95,1.2
MARUTI,29-Dec-22,25-Jan-23,6500,8435.8,2657.5,12.05
MARUTI,29-Dec-22,25-Jan-23,8200,8435.8,357.7,89.55
MARUTI,29-Dec-22,25-Jan-23,7600,8435.8,1664.85,13.4
MARUTI,29-Dec-22,25-Jan-23,7200,8435.8,2008.8,52.2
MARUTI,29-Dec-22,25-Jan-23,9900,8435.8,12.05,1063.5
MARUTI,29-Dec-22,25-Jan-23,7000,8435.8,2189.2,6.95
MARUTI,29-Dec-22,25-Jan-23,10600,8435.8,198.2,1587.45
MARUTI,29-Dec-22,25-Jan-23,7700,8435.8,1583.05,17.2
MARUTI,29-Dec-22,25-Jan-23,10200,8435.8,8.05,1092
MARUTI,29-Dec-22,25-Jan-23,10300,8435.8,259.1,1353.15
