Date,Apollo_Hospitals,Bajaj_Auto,Britannia_Industries,Hero_MotoCorp,Infosys,ITC,LTIMindTree,Maruti_Suzuki,TCS,Wipro,Ambuja_Cements,Bosch,Dixon_Tech,Havells_India,InfoEdge_India,InterGlobe_Aviation,Oracle,Procter_and_Gamble,Siemens_Ltd,Tube_Invest_India,NSE Index
09/28/2022,4268.95,3545.9,3853.2,2591.35,1394.7,324.95,4526.15,8726.75,3035.65,398.05,500.05,15659.25,4253,1319.3,3879.25,1819.7,2949.9,14228.45,2700.2,2641.9,16858.6
09/27/2022,4242.95,3541.9,3824.15,2638.25,1393.55,334.85,4513.05,8774.05,3017.45,398.4,504.35,15809.25,4207.2,1313.9,3877.15,1845.15,2997.1,14390.55,2724.85,2577.7,17007.4
09/26/2022,4282.7,3574.5,3787.5,2721.35,1380.25,332.6,4410.9,8834.95,2994.4,394.8,511.2,15855.95,4174.05,1292.85,3705.85,1839.25,2955.45,14584.5,2767.2,2672.15,17016.3
09/23/2022,4418.45,3698.9,3796.7,2762.05,1365.45,346.4,4417.9,9343.45,2982.05,394.35,539.35,16223.35,4314.35,1306.45,3898.65,1844.25,2993.7,14618.55,2854.45,2772.35,17327.35
09/22/2022,4608.9,3728.9,3825.95,2776.95,1367.95,345.05,4431.8,9401.85,3007.4,397.95,534.05,16592.6,4469.3,1313.4,4038.3,1876.8,3010.1,14722.2,2919.3,2738.25,17629.8
09/21/2022,4604.8,3730.6,3765.65,2776.65,1377.25,340.95,4410.9,9247.9,3001.2,400.75,541.35,16671.7,4492.45,1314.3,4072.25,1877.55,3013,14631.95,2912.7,2742.65,17718.35
09/20/2022,4559.35,3768.6,3650.6,2771.55,1388.55,336,4405.75,9300.85,3040.3,404.9,574.35,16872.65,4493.8,1319.4,4065.95,1905.65,3018.7,14625.6,2947.9,2718.85,17816.25
09/19/2022,4308.2,3708.25,3592.35,2704.4,1390.3,335.6,4354.2,9280.85,3028.8,401.95,564.9,16856.65,4401.35,1313.35,4015.5,1838.55,2999.35,14666.2,2958.55,2559.1,17622.25
09/16/2022,4279.75,3689.55,3639.55,2685.2,1377.05,331.3,4379.5,9189.65,3008.7,401.65,516.7,16934.1,4446.7,1302.35,4121.65,1836.05,3036.5,14375.2,2959.15,2567.85,17530.85
09/15/2022,4341.85,3768,3721.55,2790.3,1432.8,334.1,4596.45,9209.75,3104.35,415.05,538.75,17341.6,4584.4,1358.4,4197.9,1902.1,3109.7,14683.05,3061.25,2649.25,17877.4
09/14/2022,4427.6,3850.25,3747,2851.5,1475.4,335.35,4618.35,8967.2,3120.4,416.3,524.6,17519.4,4598.1,1368.7,4235,1905.05,3140.2,14607.3,3108.6,2623.85,18003.75
09/13/2022,4490.1,3866.5,3757.7,2870,1544.95,334.4,4777.9,8926.5,3229.35,422.65,486.5,17484.35,4598.45,1378.55,4366.55,1930.25,3204.95,14657.15,3052.55,2649.65,18070.05
09/12/22,4481.6,3870.3,3671.85,2857.9,1536.2,330.9,4812.1,8927.65,3242.95,422,475.65,17238.95,4497.55,1383.55,4305.65,1927.25,3208.5,14660.6,2965,2735.65,17936.35
09/09/22,4460.35,3848.6,3649.5,2838.45,1511.65,330.5,4673.6,8946,3217.65,417.15,454.7,17181.5,4540.05,1346.1,4284.35,1933.3,3171.95,14691.05,2925.15,2745.2,17833.35
09/08/22,4414.8,3846.6,3672.65,2857.3,1475.9,329.9,4523.45,8790.65,3169.65,412.8,461.9,17244.55,4392.8,1348.9,4201.85,1940.65,3140,14665.5,2948.35,2623.6,17798.75
09/07/22,4376.5,3845.65,3667.9,2854.75,1457.65,326.1,4510.25,8784.9,3149.6,407.45,448.9,17309.85,4362.8,1367.4,4194.75,1977.7,3074.65,14430.45,2940.9,2587.9,17624.4
09/06/22,4415.5,3929.4,3608.8,2866.55,1455.1,327.15,4461.1,8888.75,3127.05,404.45,436.5,17457.35,4187.2,1378.35,4185.85,2021.4,3091.8,14243.55,2950.8,2515.1,17655.6
09/05/22,4282.55,3956.65,3662.6,2842.05,1461.3,328.85,4496.5,8950.05,3133.4,405.5,417.95,17591.1,4204.7,1379.8,4255.45,2019.9,3123.55,14125.65,2935.4,2487.85,17665.8
09/02/22,4312.35,4030.9,3704.25,2825.15,1453,323.15,4522,8919.6,3130.4,407.7,415.6,17568.1,4109.3,1382.3,4252.35,2029.4,3147.7,14092.4,2913.9,2292.3,17539.45
09/01/22,4277.15,4076.3,3718.15,2876.65,1464.2,317.6,4533.85,9024.5,3131.7,410.45,409.8,17663.05,4071.8,1384.95,4257.65,2038.35,3104.05,13997.6,2920.85,2261.15,17542.8
08/30/2022,4322.9,4084.85,3747.75,2837.7,1492.95,320.5,4641.7,9082.25,3211.15,413.55,411.25,17540.05,4103.7,1391.5,4344.3,2016.8,3169.85,13988.7,2883.6,2263.9,17759.3
08/29/2022,4251.5,4030.05,3707.65,2827.05,1461.75,313.55,4471.85,8834.2,3132.55,404.35,403.45,17059.9,3981.5,1343.5,4157.6,1959.2,3154.15,14066.3,2847.85,2153.5,17312.9
08/26/2022,4215.25,4054.4,3650.15,2826.75,1521.55,312.9,4658.95,8720.6,3222.2,417.25,402.85,17252.15,4073.4,1323.65,4436.45,1974.7,3229.25,13977.15,2920.05,2150.35,17558.9
08/25/2022,4168.8,4062.95,3646.6,2799.8,1518.15,312.35,4631.7,8735.9,3218.2,415.2,397.15,17206.2,4074.4,1311.15,4503.05,1973.8,3221.8,14197.95,2883.45,2093.9,17522.45
08/24/2022,4210.75,4065.75,3659.15,2806.35,1537.5,314.1,4658.4,8704,3255.35,416.15,404.15,17260.95,4090.9,1299.1,4421.2,1970.7,3242.7,14200.85,2890.8,2059.8,17604.95
08/23/2022,4070.95,4064.45,3678.7,2803.4,1542.4,315.9,4664.8,8720.5,3284.6,416.65,405.45,17293,4049.5,1291.65,4262.55,2004.5,3249.15,14394.95,2879.05,2093.45,17577.5
08/22/2022,4024.9,4041.6,3676.45,2780.55,1575.65,314.4,4721.7,8628,3354.55,420,408,17089.65,4034.5,1287.15,4244.05,1968.75,3288.3,14613.9,2875.65,2112.35,17490.7
08/19/2022,4135.35,4074.55,3662.55,2838.65,1597.1,312,4892.7,8778.95,3385.75,432.45,420.45,17376.4,3989.95,1350,4454.45,1970.3,3338.1,14615.25,2850.25,2172.7,17758.45
08/18/2022,4266.65,4060.65,3693.05,2908.2,1582.95,315.65,4924.15,8947.7,3381.25,435.05,409.6,17605.2,4068.15,1358,4467.15,2022,3347.7,14576.55,2878.05,2168.95,17956.5
08/17/2022,4305.75,4067.9,3705.2,2913.45,1606.25,312.55,4961.05,8944.35,3401.1,443.05,398.3,17957.1,4006.15,1348.5,4481.8,2050.55,3371.3,14667.6,2896.2,2234.25,17944.25
08/16/2022,4349.4,4091.15,3690.45,2817,1596.45,310.55,4887,9003.7,3392.7,437.1,396.1,18044.25,3899.65,1301.35,4428.75,2069.15,3341.85,14661.7,2915.4,2222.5,17825.25
08/12/22,4312.75,4038,3659.75,2761.9,1594.1,308.55,4911.4,8699.2,3401.55,436.1,384.8,17260.95,3832.3,1297.15,4433.25,2014.15,3377.7,14773.45,2845.3,2239.4,17698.15
08/11/22,4429.65,4033.5,3640.3,2785.3,1619.95,306.25,5001.5,8813.85,3422.5,438.45,380.2,17427.85,3879.9,1308.2,4401.6,2019.8,3408.3,14612.85,2838.15,2241.65,17659
08/10/22,4517.15,4034.85,3647.75,2775.45,1602.45,311.2,4856.6,8879.7,3354.25,430.15,380.05,17234.3,3845.95,1309,4240.05,2038.3,3337.6,14502.5,2807.8,2318.55,17534.75
08/08/22,4427.35,4022.65,3631.4,2738.05,1619.4,313.15,4900.2,8921.95,3374.45,435.85,380.2,17314.5,3798.2,1304.95,4266.8,2067.2,3372.45,14578.1,2808.65,2325.55,17525.1
08/05/22,4374.1,4013.1,3688.1,2770.7,1616.65,310.85,4925.35,8841.2,3365.05,440,382.65,17399.85,3827.3,1289.4,4310.05,2080.9,3365.85,14078.25,2690.55,2306.75,17397.5
08/04/22,4395.8,4011.7,3775.05,2807,1599.9,309.5,4905.25,8966.7,3354.95,435.5,381.25,17561.75,3836.8,1309.9,4258.05,1986.1,3319.75,14744.3,2648.5,2219.5,17382
08/03/22,4310.05,4003.45,3770,2801.9,1566.1,308.15,4785.95,8959.45,3339.5,432.35,381.75,17299.85,3755.3,1279.45,4301.55,1976.65,3325.6,14868.6,2614.65,2116.65,17388.15
08/02/22,4325.9,3996.2,3788.15,2771.45,1543.6,309.95,4691,9173.05,3291.8,429.6,378.65,17802.05,3775.75,1290.2,4404.75,1944.65,3296.4,14954.85,2736.8,2079.6,17345.45
08/01/22,4288.1,3973.3,3855.65,2840.8,1551.05,307.5,4769.05,9003.4,3298.8,429,375.4,17649.35,3748.2,1287.9,4341,1891.4,3160.75,14672.35,2758.85,2023,17340.05
07/29/2022,4212.3,3914.45,3900.4,2818.05,1549.7,303.05,4730.75,8773.55,3301.9,423.7,374.8,17115.8,3699.9,1249.35,4336.4,1867.95,3144.05,14488.9,2694.2,2082,17158.25
07/28/2022,4190.5,3858.25,3869.35,2780.7,1517.4,303.45,4649.1,8721.05,3260.5,416,370.85,16571.8,3578.5,1225.25,4086.15,1843,3102.6,14218.55,2683.4,2095.7,16929.6
07/27/2022,4125.6,3883.85,3854.55,2782.55,1471.05,304.15,4412.9,8658.1,3188.85,406.65,370.85,16429.7,3700.25,1221,3916.8,1772.1,3050.45,14151.85,2690.3,2107.85,16641.8
07/26/2022,4110.2,3925.6,3807.15,2800.75,1451.15,302.45,4313.9,8525.85,3115.9,405.2,369.95,16364.55,3685.95,1210.55,3868.55,1779.65,3091.75,14176.5,2676.75,2149.45,16483.85
07/25/2022,4189.9,4021.15,3885.9,2838.85,1503.6,301.1,4500.8,8621.6,3166.75,414.8,371.15,16508.95,3764.05,1226.3,4024.55,1816.4,3228.45,14404.25,2722.55,2128.25,16631
07/22/2022,4125.3,4054.5,3871.45,2871.6,1506.3,300.55,4504.8,8830.95,3171,410.85,372.55,16828.3,3856.65,1226.45,4104.55,1815.45,3233.4,14194.3,2753.2,2150.6,16719.45
07/21/2022,4150.05,4057.05,3855.5,2847.8,1532.9,299.55,4529.95,8797,3177.3,414,370.75,16375.75,3948.35,1257,4152.3,1826,3198.1,14196.25,2803.6,2191.25,16605.25
07/20/2022,4110.25,4002.05,3828.3,2826.75,1515.3,298.2,4444.65,8749.05,3164.8,412.1,367.85,16387.1,3933.65,1223.25,4131,1766.4,3258.8,13935.1,2676.35,2194.9,16520.85
07/19/2022,4020.2,4002,3787.45,2801.2,1484.15,294.6,4310.95,8715.85,3074.25,405.65,370.95,16407.7,3812.7,1258.7,4129.4,1776.65,3236,14075.95,2684.75,2263.75,16340.55
07/18/2022,3947.1,3984.05,3774.95,2817.95,1489.9,295.3,4215.75,8704.8,3063.5,404.75,370.7,16366.15,3811.55,1262.3,3973.3,1801.15,3206.25,14010.65,2714.7,2014.8,16278.5
07/15/2022,3931.7,3913.35,3848.9,2800.05,1430.35,293.55,3974.55,8778.05,2994.6,393.85,369.15,16434.35,3743.1,1255.6,3803.65,1785.85,3119.05,14004.6,2681,1999.3,16049.2
07/14/2022,3898.05,3863.2,3774.15,2792.8,1428.85,290.85,3873.6,8567.75,2998.75,401.45,369.9,16009.2,3699.3,1241.75,3840.05,1761,3171.4,13847.85,2645.1,1991,15938.65
07/13/2022,3868.3,3860.75,3726,2843.35,1444.45,294.05,4015.45,8440.2,3038.75,406.7,371.2,16267.44,3820.8,1228.55,3882.05,1737.7,3200.75,14105.8,2639.7,1991.3,15966.65
07/12/22,3929.7,3847.85,3725.5,2875.5,1438.6,292.7,3985.05,8419.7,3084.7,409.15,370.9,16412.11,3872.4,1220.9,3828.3,1693.45,3160.8,14005.05,2645.55,1991.5,16058.3
07/11/22,3933.25,3848.55,3795.4,2868.1,1473.15,295,3955.5,8507.65,3113.8,411.2,369.2,16453.9,3741.25,1224.3,3920.75,1694.65,3212.25,14045.05,2675.55,2056.4,16216
07/08/22,3936.15,3825,3816.95,2849.3,1514.45,293.05,4067.85,8475.95,3265.45,419.1,368.45,16040.98,3657.9,1218.6,3978.65,1677.9,3204.05,14255.35,2681.35,2013.1,16220.6
07/07/22,3915.25,3795.5,3810.25,2839.45,1498.7,291.95,4045.25,8606.4,3287.85,420.8,366.95,16071.94,3706,1222.05,3927.05,1692,3134.75,14273.4,2663.6,2010.1,16132.9
07/06/22,3883.5,3773.05,3830.8,2831.8,1491.65,289.3,4012.8,8630.05,3260.75,416.05,368.25,16009.28,3668.75,1197.2,3907.05,1662.15,3095,14076.55,2647.85,1975.75,15989.8
07/05/22,3817.4,3682.75,3656.6,2737.25,1475.95,286.9,3959.1,8348.7,3216.3,413.6,366.65,15538.62,3524.65,1157.1,3825.1,1629.45,3051.45,13802.6,2560.3,1820.25,15810.85
07/04/22,3770.1,3679.75,3700.45,2760.45,1488,291.9,3976.15,8443.35,3235.05,420.3,368.55,15840.91,3591.4,1133.1,3826.2,1648.75,3046.9,13716.95,2521.55,1746.25,15835.35
07/01/22,3736.15,3624.6,3584.35,2763.8,1479.4,284.35,4000.8,8402.6,3315.1,422,367.55,15590.55,3595.7,1111.25,3726.5,1650.4,3059.15,13394.05,2407.1,1764.9,15752.05
06/30/2022,3683.5,3706.6,3466.4,2719.7,1461.9,273.5,3975.45,8470.75,3267.1,416.05,363,15136.64,3575,1098.2,3758.8,1606.2,3098.3,13369.15,2400.45,1841.3,15780.25
06/29/2022,3713,3867.55,3404.15,2752.4,1463.25,274.05,4086.9,8508.9,3290.5,420.75,365.5,15428.25,3650.9,1098.6,3779.75,1615.2,3135.85,13354.45,2405.7,1798.8,15799.1
06/28/2022,3837.35,3889,3434.7,2766.7,1480.15,271.85,4222.6,8489.7,3318.15,427.25,366.45,14567.24,3664.7,1106.55,3912.1,1637.9,3134.55,13174.6,2380.6,1753.8,15850.2
06/27/2022,3794.5,3861.2,3459.1,2755.5,1474.6,269.95,4163.3,8448.75,3314.7,424.9,365.15,14504.07,3636.15,1102.4,3925.75,1625.15,3157.1,13365.3,2373.95,1632.8,15832.05
06/24/2022,3838.4,3813.35,3469.35,2759.95,1441.1,265.85,4033.75,8363.2,3293.1,418.75,360.6,14179.71,3527.35,1106.85,3919.6,1630.75,3121.35,13224.5,2343.85,1588.65,15699.25
06/23/2022,3850.5,3784.8,3411.45,2674.1,1452.45,265.5,4133,8271,3308.8,419.05,358.95,13737.58,3392,1096.65,3756.85,1621.5,3098.55,13305.2,2337.2,1515.2,15556.65
06/22/2022,3787.75,3635.65,3403.65,2524.45,1437.25,265.3,4021.95,7782.75,3222.95,411.25,357.95,13355.83,3365.7,1101.25,3646.65,1646.85,3035.6,13288.3,2274.2,1513.7,15413.3
06/21/2022,3808.2,3645.25,3429.3,2499.2,1449.9,269.9,4118.45,7780.6,3211.95,425.15,358.9,13578.81,3462.05,1105.95,3675,1627.6,3102.1,13337.7,2346.6,1550.85,15638.8
06/20/2022,3811.7,3615.95,3378.6,2452.55,1414.15,264.1,3956.85,7660.95,3112.4,414.65,357.3,13205.1,3325.95,1071.2,3595.7,1549.3,2989.1,13290.95,2284.6,1548.2,15350.15
06/17/2022,3701.25,3628.95,3332.1,2467.4,1387.3,263.3,4003.3,7688.15,3088.9,405.2,357.35,13248.38,3360.3,1069.65,3598.25,1631.95,2991.65,13386.3,2323.55,1487.5,15293.5
06/16/2022,3663.65,3658.2,3390.4,2519.05,1397.2,260.7,4061.3,7833.6,3142,422.3,359.4,13467.79,3350.65,1093.4,3611.25,1649.2,3025.2,13361.8,2341.65,1516.5,15360.6
06/15/2022,3722.7,3698.1,3385.4,2605.3,1422.2,263.4,4201.85,7853.45,3206.3,440.1,361.95,13786.48,3465.45,1113.6,3643.75,1735.5,3084.1,13371.65,2382.45,1554.15,15692.15
06/14/2022,3706.2,3681.75,3382.85,2557.6,1440.55,265.45,4191.2,7811.65,3210.55,445.9,359.55,13712.68,3413,1122.5,3607.6,1742.9,3060.15,13469.65,2400.55,1524.45,15732.1
06/13/2022,3651.9,3881.25,3359,2598.8,1424.5,264.65,4086.9,7901.6,3219.6,446.1,362.7,13775.85,3489.8,1092.55,3614.05,1755.8,3075.85,13347.3,2381.65,1498.15,15774.4
06/10/22,3700.5,3881,3360.85,2601.95,1476.8,270.15,4331.45,7935.1,3359.9,460.95,365.15,14129.18,3609.25,1123.45,3680.9,1808.9,3176.55,13557.65,2371.6,1521.1,16201.8
06/09/22,3670.05,3878.65,3347.25,2598.1,1515,270.85,4370.7,7929.85,3427.1,475.05,365.3,14274.68,3610.2,1132.05,3780.65,1793.55,3208.45,13662.15,2368.75,1525.4,16478.1
06/08/22,3636.2,3794.15,3361.5,2585.95,1500,267.9,4315.1,7892.45,3404.15,470.4,363.05,14023.28,3592.95,1109.1,3697.25,1802.5,3240.85,13851.1,2363,1553.2,16356.25
06/07/22,3609.3,3834.1,3383.45,2570.85,1506.7,273.9,4266.7,7809.4,3362.7,467.65,363.35,14035.35,3617.6,1132.85,3622.8,1820.65,3280.1,13858.6,2354.9,1550.8,16416.35
06/06/22,3633.7,3817,3491.95,2540.75,1530.05,274.8,4335.1,7710.55,3430.95,473.2,364.9,14282.38,3669.2,1149.15,3711.85,1819.8,3288.25,14090.9,2363,1566.25,16569.55
06/03/22,3588.8,3672.7,3530,2583.75,1521.7,272.7,4335.05,7705.05,3440.15,475.5,366.9,14259.72,3644.45,1156.15,3829.2,1812.6,3283.7,13999.95,2348.65,1566.6,16584.3
06/02/22,3645.25,3688.7,3577.05,2663.1,1508,273.5,4333.6,7925.4,3423,474.15,373.5,14674.78,3918.3,1171.2,3923.05,1828.55,3318,14364.85,2406.15,1580,16628
06/01/22,3839,3720.1,3551.3,2757.6,1478.55,271.85,4203.3,7939.4,3355.2,470.75,371.65,14448.51,3892.3,1191.15,4080.3,1825.55,3284.35,14106.05,2419.05,1599.95,16522.75
05/31/2022,3979.3,3864.1,3647.8,2773.9,1503.6,270.65,4253.7,7966.35,3364.35,478.05,369.4,14538.11,3858.7,1201.8,4164.4,1838.55,3293.85,13818.95,2433.95,1570.35,16584.55
05/30/2022,3891.95,3856.7,3576.25,2770.55,1526.8,269.05,4191.1,8013.9,3375.25,476.25,371.55,14348.63,3804.05,1217.6,3805.15,1808.9,3286.05,13373.95,2417.9,1600.4,16661.4
05/27/2022,3861.75,3833.05,3557.6,2719.8,1461.35,269.2,3998,7942.95,3261.3,466.95,366.3,14099.16,3421.15,1181.35,3693.3,1821.85,3171.35,13428.15,2375.45,1590.7,16352.45
05/26/2022,3662.8,3857.35,3560.95,2636.45,1423.95,266.7,3874.25,7805,3226.95,453.35,365.4,13780.27,3364.65,1172.75,3549.7,1816.2,3096.65,13044.75,2346,1593.1,16170.15
05/25/2022,3524.3,3791.8,3516.5,2594.7,1410.45,272.7,3823.7,7787.25,3167.65,444.85,361.7,13654.99,3345.2,1229.45,3375.25,1645.65,3082.95,13233.15,2346.55,1552.4,16025.8
05/24/2022,3631.65,3783.3,3470.45,2637,1441,270.85,4010.15,7802.65,3288,459.95,361.45,13973.88,3448,1217.7,3502.45,1683,3175.35,13221.4,2400.8,1539.95,16125.15
05/23/2022,3716.95,3786.15,3487.05,2624.7,1468.4,274.5,4147.15,7897.45,3321.75,466,363.45,14075.9,3508.9,1245.45,3520.4,1725.2,3223.85,13385.5,2365.6,1579.4,16214.7
05/20/2022,3668,3787.8,3450.25,2590.15,1455.15,280,4043.5,7586.6,3293,459.6,363,14088.63,3428.15,1229.35,3489.9,1664.2,3217.45,13177.2,2372.3,1629.7,16266.15
05/19/2022,3631.8,3698.55,3332.05,2515.5,1427.15,275.65,3991.85,7404.55,3261.95,451.15,364,13311.89,3379.25,1215.05,3402.05,1661.7,3091.1,12985.9,2294.6,1612.95,15809.4
05/18/2022,3735,3791.2,3394.35,2539,1509.2,266.8,4214,7566.55,3448.8,481.25,361.1,14099.66,3504.4,1242.5,3604.05,1696.4,3223.5,13012.25,2350.25,1669.3,16240.3
05/17/2022,3813.15,3742.9,3368.85,2523.5,1518.45,264.7,4281.85,7532.8,3451.6,486.65,368.8,13545.86,3489.1,1252.65,3641.25,1680.85,3267,13226.5,2311.35,1692.9,16259.3
05/16/2022,3686.75,3715.85,3284.9,2495.9,1489.1,254.1,4094.8,7247.6,3376.8,468,368,13128.92,3342.9,1236,3547.2,1654.6,3151.95,13280.55,2299.85,1729.15,15842.3
05/13/2022,3547.8,3642.1,3278.5,2449.15,1504.4,258.6,4110.7,7101.95,3414.9,468.65,359.1,13018.75,3371.4,1234.95,3465.5,1624.8,3230.7,13351.4,2300.5,1725,15782.15
05/12/22,3580.85,3585,3216.85,2401.2,1508.8,252.9,4160.95,7253.65,3408.65,473.8,373.55,13048.46,3401.1,1199.55,3539.5,1631.25,3500.1,13415.2,2275.9,1635,15808
05/11/22,3679.65,3612.85,3259.85,2470.3,1526.75,255.65,4250.75,7396.45,3412,471.9,359.05,13312.49,3511.8,1229.25,3670.2,1678.9,3534.95,13484.95,2317.4,1666.6,16167.1
05/10/22,3686.9,3593.05,3246.55,2469.75,1553,259.75,4332.15,7515.9,3438.75,477.65,358.2,13438.82,3680.1,1224.3,3704.05,1693.4,3571.3,13608.25,2250.35,1804,16240.05
05/09/22,3766.35,3568.75,3252.05,2492.75,1570.35,262.95,4448.9,7360.3,3445.1,483.15,366.75,13529.71,3824.25,1215.5,3820.7,1717.3,3563.95,13673.85,2198.45,1811.75,16301.85
05/06/22,3827.35,3499.75,3307.8,2563.35,1542.85,266.65,4593,7279.25,3432.6,485.1,365.4,13764.42,3909.6,1238.55,3898.05,1745.35,3517.1,13756.05,2216,1822.45,16411.25
05/05/22,3949.1,3523.9,3277,2501.65,1585.15,262.05,4765.2,7407.65,3513.4,501.15,366.35,14061.29,3949.55,1249.1,4127.9,1781.9,3489.2,13482.9,2302.45,1879.4,16682.65
05/04/22,4013.3,3496.9,3385.45,2409.5,1535.55,259.75,4738.15,7397.9,3479.75,491.75,368.1,14079.68,3810.45,1253,4225.4,1801.75,3431.25,13450.3,2200.25,1862.5,16677.6
05/02/22,4304.75,3623.45,3271.3,2487.3,1541,263.15,4716.65,7634.75,3542.4,495,378.15,14372.28,3994.85,1289.85,4530.05,1866.85,3503.55,13790.85,2247.1,1845.45,17069.1
04/29/2022,4454.35,3729.55,3279.25,2506.65,1567.55,259.55,4839.05,7717.8,3546.7,508.8,372.2,14403.14,4396.25,1311.8,4651.25,1858.1,3561.25,14023.9,2271.35,1865.65,17102.55
04/28/2022,4537.85,3834.4,3357.9,2517.3,1582.6,261.1,4886.05,7888.15,3584.3,522.55,383.35,14293.42,4371.25,1317.1,4663.25,1858.6,3526.75,14410.55,2279.6,1849.4,17245.05
04/27/2022,4522.95,3905.65,3338.25,2500,1552.8,257.5,4816.95,7788.4,3561.2,518.95,384.55,14298.88,4314.95,1316,4480.4,1791.3,3504,13903.2,2260.6,1833.1,17038.4
04/26/2022,4624.05,3892.1,3372.7,2407.25,1581,258.95,4817.1,7906.75,3546.3,529.25,385.15,14433.31,4340.25,1325.95,4539.1,1870.2,3546,13822.55,2274.2,1870.15,17200.8
04/25/2022,4676.05,3682.95,3295.9,2288.6,1561.1,255.25,4856.05,7912.35,3548.2,529.35,376.35,14074.01,4312.95,1301.9,4502.45,1864.9,3483.45,14047.5,2261.7,1822.3,16953.95
04/22/2022,4813.7,3642.5,3364.1,2294.25,1585.45,261.1,5093.85,7904.5,3612.55,537.7,374.2,14412.68,4298.6,1316.3,4656.05,1916.1,3485.65,14348.85,2339.7,1750,17171.95
04/21/2022,4885.25,3702.35,3359.9,2317.65,1618.8,260.4,5076.95,7879.2,3628.65,539.2,377.35,14548.1,4294.65,1320.75,4632.05,1938.45,3532.95,14261.4,2379.85,1770.6,17392.6
04/20/2022,4780.95,3720.75,3304.2,2274.85,1587.7,259.55,5170.3,7666.7,3556.8,536.5,371.3,14283.58,4221.1,1299.35,4643.05,1896.35,3518.5,14445.35,2383.8,1728.55,17136.55
04/19/2022,4816.35,3657.15,3267.9,2263.25,1562,261.55,5472.35,7435.1,3471.9,530.45,354.25,14041.32,4197,1285.8,4611.95,1869.55,3565.35,14601,2382.05,1677.3,16958.65
04/18/2022,4554.5,3714.6,3343.9,2285.4,1621.4,270.1,5873.65,7573.5,3528.05,538.6,363.4,14484.25,4308.9,1279.8,4666.55,1884.9,3587.15,14409.95,2444.2,1650.8,17173.65
04/13/2022,4744.45,3697.3,3349.65,2274.4,1748.55,269.55,6038.8,7469.5,3661.95,559.2,369.2,14473.06,4431.85,1273.7,4753.85,1899.2,3568.15,14509.55,2467,1744.15,17475.65
04/12/22,4626.3,3712.05,3344.1,2297.9,1742.45,264.8,5910.55,7618.35,3691.1,558.7,359.65,14562.66,4347,1255.8,4786.9,1932.85,3603.5,14464.05,2450.6,1769.3,17530.3
04/11/22,4662.15,3787.15,3350.65,2335.4,1766.55,267.5,6059.75,7565.4,3696.4,571.1,360.2,14864.91,4416.35,1275.2,4883.1,1991.55,3692.1,14504.45,2499.55,1739.6,17674.95
04/08/22,4606.15,3810.35,3347.9,2362.45,1814.6,267.8,6153.2,7557.95,3685.65,583.65,337.35,14944.72,4475.75,1267.95,4850.15,2000.15,3700.2,14485.15,2518.6,1669.8,17784.35
04/07/22,4536.5,3802.25,3294.1,2350.6,1811,256.65,6206.25,7640.5,3684.15,580.85,325.6,14883.94,4463.4,1249.2,4818.05,1980.4,3709.6,14451.85,2470.6,1645.2,17639.55
04/06/22,4511.75,3801.8,3282.5,2346.9,1828.85,259.6,6325.5,7744.2,3755.35,593.55,320.7,14908.29,4592.35,1251.85,4728.85,1979.25,3685.05,14448.6,2458.65,1681.1,17807.65
04/05/22,4554.25,3809.7,3303.4,2332.25,1861.1,259.45,6337.6,7761.85,3814.8,599.15,316.8,14803.78,4638.7,1258.65,4745.55,1986.4,3676.55,14404.05,2437.15,1699.8,17957.4
04/04/22,4564.95,3763.65,3270,2311.75,1882.95,255.45,6300.35,7774.8,3770.35,605.6,311.65,14770.59,4404.35,1180.3,4685.15,2014.55,3668.85,14306.8,2427.6,1612.55,18053.4
04/01/22,4506.9,3739.9,3230.65,2240.15,1903.55,253.3,6173.5,7700.05,3758.75,601.8,304.95,14464.91,4361,1173.1,4598.75,1998.6,3587.55,14407.75,2367.2,1614.9,17670.45
03/31/2022,4516.1,3653,3206.4,2294.15,1906.85,250.65,6155.4,7561.3,3739.95,591.9,299.25,14350.37,4308.8,1152.55,4509.45,2014.15,3587.75,14415.6,2368.2,1624.7,17464.75
03/30/2022,4614.8,3674.1,3148.4,2271.65,1903.95,249.2,6310.35,7598.6,3731.55,600.8,303.05,14370.29,4366.3,1150.9,4619.35,1989.35,3551.75,14009.6,2343.45,1663.65,17498.25
03/29/2022,4613.75,3689.1,3103.8,2210.65,1886,254.6,6024.25,7439.15,3705.35,602.5,302.45,14021.19,4232.85,1153.6,4493.7,1963.15,3482.35,14754,2300,1643.2,17325.3
03/28/2022,4658.6,3687.75,3094.8,2377.95,1873.9,257.05,6071.4,7477.35,3707.7,600.2,291.8,13940.19,4174.35,1130.05,4392.6,1964.3,3501.35,14472.7,2272.25,1670.65,17222
03/25/2022,4683.2,3654.35,3094.5,2378.4,1876.55,253.35,6183.25,7415.45,3707.45,603.35,297.8,13967.07,4278.2,1148.55,4495.3,1940.55,3580.9,14832.4,2273.8,1598.75,17153
03/24/2022,4628.55,3583.9,3103.85,2412.15,1886.7,254.85,6177.35,7556.95,3749.85,610.55,297.05,14067.41,4323.15,1146.15,4529.95,1863.1,3628.1,14970.65,2294.3,1611.4,17222.75
